1,1272.3027471828245
2,1250.8028118686914
3,1285.9463763408046
4,1290.873982586661
5,1282.0135144633857
6,1290.0603272521143
7,1286.5418483680464
8,1253.0780620414725
9,1290.1371433087145
10,1298.2924385778138
11,1222.0363046682396
12,1277.46065870557
13,1295.017780431528
14,1272.2019503121574
15,1254.6844969125866
16,1290.580721877266
17,1313.8035302916253
18,1275.0133552703696
19,1265.464153971772
20,1297.947641244724
21,1279.7862889053151
22,1246.5781376171071
23,1244.4432733292938
24,1248.3714405357368
25,1244.69064317545
26,1309.6095266906746
27,1278.6384276912747
28,1242.5213488398758
29,1265.1850807012538
30,1250.7837532659555
31,1264.6427821232328
32,1289.6913415234744
33,1253.3316206995542
34,1274.403661157635
35,1294.5941935655028
36,1285.9891693491184
37,1239.5794737991823
38,1215.4536686203976
39,1255.084973270855
40,1266.3085111180965
41,1292.7071849733122
42,1241.010010278852
43,1250.884088735811
44,1259.762405736566
45,1258.0542280680309
46,1278.2370962821458
47,1237.979760319562
48,1254.8362199601124
49,1243.7159199205835
50,1226.593245232391
51,1232.000241464647
52,1311.8496380764368
53,1286.3491740739328
54,1276.83414495144
55,1297.9935174725438
56,1270.3413794740736
57,1249.3853162463865
58,1252.3607527727386
59,1259.0535833425415
60,1268.4526173214535
61,1293.0665696490387
62,1273.199149620153
63,1275.8894271715076
64,1248.8927717644715
65,1249.1859581824297
66,1271.9776469722647
67,1246.102053788831
68,1256.699259145913
69,1253.0630414471311
70,1238.1189501313615
71,1309.7215650599883
72,1275.1329848193404
73,1279.4727971719144
74,1237.6192625506596
75,1269.3141625762473
76,1278.9992533132386
77,1272.2592874769794
78,1252.1308846387697
79,1284.3233240245836
80,1296.630711587914
81,1256.6018042212713
82,1284.2736982462604
83,1277.655153050223
84,1290.4387733115477
85,1266.3957055568758
86,1249.532312698845
87,1279.7380675827285
88,1288.073856293197
89,1252.5558785516657
90,1307.0941543969209
91,1281.7122086450572
92,1276.3668575030897
93,1234.8738571418273
94,1258.2278616613457
95,1275.785749363253
96,1280.1916207032739
97,1269.5232788453127
98,1224.045940146288
99,1276.8877506375654
100,1256.1797540344144
101,1265.974466847696
102,1245.995361899409
103,1269.1000659521774
104,1274.3737976832115
105,1246.0437366860465
106,1271.999667918612
107,1262.1219335617916
108,1274.0223010858513
109,1237.9995127822529
110,1276.0015249672638
111,1231.2065485579897
112,1270.9155643319884
113,1250.0099404025095
114,1277.2200211575682
115,1278.6051313262583
116,1285.8596978128194
117,1256.1660302087253
118,1254.2410983136274
119,1288.3548741743673
120,1256.1084907777306
121,1283.7613916983423
122,1294.0877893121733
123,1251.3864984057645
124,1265.543091468821
125,1269.8749493806554
126,1280.2681584887075
127,1263.0011609483945
128,1257.2429266717108
129,1248.7855401769511
130,1258.2730852071952
131,1286.3861093810642
132,1271.1591773154146
133,1241.0866245057073
134,1213.8553966524973
135,1271.1334047809019
136,1268.9660922185317
137,1262.720406237985
138,1272.2232644833412
139,1317.129485103266
140,1295.8478113065742
141,1253.3518062344042
142,1263.6077851554287
143,1264.8339470777446
144,1254.0508491522744
145,1281.8933164073649
146,1269.947577929061
147,1230.81232467061
148,1253.297279491195
149,1282.7318038133853
150,1274.9823742832207
151,1259.5778412565771
152,1268.2369867412103
153,1251.148632583596
154,1265.390903604562
155,1262.2594406665316
156,1271.4716673221112
157,1287.179170912174
158,1263.464650841633
159,1285.0355637392765
160,1273.3761407549696
161,1252.0873847596895
162,1223.4075685595055
163,1251.8918642004826
164,1256.561854676575
165,1270.3449757598946
166,1244.8452489495317
167,1265.5731823698652
168,1275.1376220357474
169,1259.5464614609864
170,1292.674083055539
171,1260.7512558131966
172,1270.3535819529425
173,1259.545289892082
174,1260.7036566583279
175,1270.0601676764736
176,1280.5451397816946
177,1246.9027444951366
178,1283.2549104164832
179,1257.4905857493843
180,1279.0267893480432
181,1257.7888324000555
182,1275.41346021791
183,1284.3126038034225
184,1288.43420400401
185,1284.469922972082
186,1287.3748403888571
187,1260.8425365394132
188,1238.254198402089
189,1259.0556367152726
190,1271.6916005731714
191,1298.7774909119762
192,1240.9550498004257
193,1311.171271503811
194,1262.6837971229966
195,1278.445144799573
196,1254.167333126341
197,1240.1391647226164
198,1245.5695595573839
199,1277.577765482997
200,1244.038499176118
201,1254.5942532557656
202,1264.707032144927
203,1273.1663936106522
204,1265.6153980197478
205,1286.8164470223305
206,1267.0355465630616
207,1255.6124610899312
208,1265.7819582897405
209,1271.1150642108955
210,1308.713656422031
211,1297.0271655928855
212,1280.6101533334033
213,1263.4859940899573
214,1239.4590301063906
215,1313.0198594176604
216,1288.1797800261133
217,1256.7090712825739
218,1236.9730265534868
219,1238.161170351304
220,1274.759798390553
221,1245.9050387497693
222,1281.731365541267
223,1265.3196154670297
224,1248.1675947068898
225,1236.1371398177873
226,1269.634664853339
227,1287.3078677863955
228,1260.8406117626992
229,1266.6342122353706
230,1256.3851365126457
231,1252.3840397230197
232,1241.4240858477697
233,1278.4128491421475
234,1260.0314565514682
235,1285.7334548231422
236,1281.726519533467
237,1287.6401986692772
238,1285.8269041882927
239,1252.4966022015199
240,1233.5181968548295
241,1298.507125548253
242,1290.5542611994463
243,1241.4726128529965
244,1245.3120024336968
245,1299.5703167528695
246,1264.0906648565265
247,1279.8067175875676
248,1266.2892419228629
249,1248.349889829927
250,1249.965437715959
251,1289.1727775579207
252,1273.6511926047597
253,1242.5909759329058
254,1262.294145004193
255,1279.3881960023064
256,1296.9166501825005
257,1264.1609457935792
258,1297.0460844495906
259,1272.5418565056648
260,1288.0087125880173
261,1232.7026263912148
262,1251.387986805699
263,1303.994053392268
264,1263.8102527803658
265,1240.139994209011
266,1265.4400492305324
267,1288.0322536565786
268,1236.9201377274571
269,1253.692868959279
270,1267.0758646713389
271,1307.2985208687514
272,1291.1351266487893
273,1264.983009128841
274,1251.5845032059215
275,1277.4169410176964
276,1310.978028370994
277,1256.9359772807845
278,1272.0891811529889
279,1242.459072163554
280,1287.0591205802584
281,1244.144566439108
282,1246.8896713419322
283,1287.6940488896028
284,1236.0998058026871
285,1247.0495998608908
286,1271.8410575402518
287,1266.7734034272157
288,1263.5745197197416
289,1245.0933576368798
290,1253.4442886720717
291,1259.5885761183322
292,1239.537536553506
293,1279.4484531923524
294,1273.827326509313
295,1280.427212864976
296,1275.6436880281744
297,1262.327439466851
298,1245.5913562567646
299,1269.0308044011012
300,1291.3031207210188
301,1282.6032559420019
302,1287.6133023911716
303,1274.5820921676677
304,1288.2637826776784
305,1277.0897020237007
306,1277.160806969471
307,1267.0126658238864
308,1306.6966296932392
309,1230.1445314469179
310,1284.2861114044263
311,1280.456804639992
312,1243.7571723541923
313,1285.6256871641044
